cust_sentiment,ads,satis,contact,econ1,econ2
104.9148849,70.41186048,11.09041993,31.02152603,8.915516712,601.3034567
130.1454806,79.7119929,8.392466675,28.77144869,10.77442241,516.2454007
97.7260132,43.57509104,11.25044227,30.14758031,6.712506852,526.9198602
103.018454,58.04626917,12.60684677,30.66586295,5.536785773,506.4933196
123.1403126,65.76703339,7.540932385,29.64116571,9.671058446,461.9409791
61.07527156,41.21672538,11.2616849,29.68884774,11.55992409,551.6095714
84.39369757,47.88002401,10.14472278,28.63607453,6.025115326,506.2188278
71.32697794,40.43635121,9.725126144,30.37357319,9.582931147,422.40855
68.83744201,42.12332784,12.5817957,30.85754564,7.232843455,467.4871169
90.85809167,31.58405581,6.666675111,29.18196275,10.41240367,547.9354
81.41111341,39.07789168,8.446130469,29.4148733,9.037518105,483.8697981
112.8896595,48.75628168,8.945501263,29.46912579,10.70265191,463.8461953
67.4697326,45.82798174,9.479475673,30.05590864,8.891277779,483.8159333
89.98539346,40.1574902,9.323205844,30.77904164,1.996513078,510.9746316
45.73241212,42.48829175,7.067633816,29.90921582,4.958046646,466.1157105
71.64721566,42.2520979,7.257064275,29.84978807,8.785144866,526.9436898
96.96038589,52.57007674,12.01449109,29.23960192,9.080523141,527.8659849
86.80201928,53.27492327,8.595432262,29.21198543,12.77068548,483.0094227
81.53956921,32.74912145,7.2274834,29.971817,15.10831658,575.5308062
128.4778151,56.32608132,11.48945122,29.48020516,8.742111195,610.1155078
70.3488246,31.82521265,11.60791164,27.99303792,5.065880083,554.4540935
122.6637789,63.02508126,12.34977552,29.70417656,10.2342498,497.6750655
90.23770898,48.32986513,8.170324782,31.32751984,3.522349863,435.3832916
115.4164884,58.82071451,11.90671159,29.61212293,10.66289398,491.9357737
89.5926207,44.78739574,9.832520986,28.97218034,8.528899142,475.7995065
115.9046043,46.38188881,9.267453101,30.05041745,7.591087444,421.5865849
69.24581372,30.86906898,9.06213229,29.37247023,10.5858707,549.1119842
100.3009255,58.0161129,10.42949439,30.13765226,9.083817645,538.2116075
88.1583843,33.13424306,12.55030951,30.57498408,10.18923181,485.6401845
91.14197062,47.23610927,9.40438218,29.64230366,11.38940497,516.8500582
119.4261389,69.66399819,10.07033981,29.88114723,13.68706754,523.8784803
111.2161517,44.61184466,8.447977277,30.9082564,7.49589381,476.5920725
88.13629087,41.40938495,7.744477091,30.5142198,8.177288265,485.4639863
73.3424218,47.25847768,10.47313182,30.62266361,12.75422004,481.0695631
55.35291966,29.6706137,10.25492378,28.75884204,7.836302385,475.7431449
75.11264666,44.16178584,10.83529823,31.12156233,9.883514752,407.2832635
110.0029477,43.71422695,9.951415378,29.41928072,10.28897136,497.6334029
158.175775,55.57143483,10.37439939,29.89607105,11.9777662,503.0912353
111.7569231,53.67529389,8.722283564,32.00805479,16.2059423,464.0132176
125.9756061,48.19740088,14.35375035,30.93606807,14.02856865,553.3723379
78.65281631,20.80819198,6.311494138,30.31310272,6.983766283,502.1248646
45.41882754,46.76967096,10.17821136,29.64382262,7.135847929,570.3165265
73.38089005,44.95788501,9.522472642,30.74973379,11.95420438,481.0941317
95.8007538,60.57843311,10.07564789,30.33245155,9.217565024,490.3583504
108.5491684,72.11391232,8.290510712,29.99463393,11.51802553,501.2764324
85.6998081,64.30156717,7.243991234,29.72583977,9.011858138,428.6133689
112.3424036,57.00600916,10.23383693,30.2560066,8.667445771,536.0376233
57.94582019,34.39784197,9.835285005,29.26815843,10.83359195,541.0285194
131.3961015,46.72181462,11.99405653,31.8044974,14.28235892,481.7562396
99.23285846,58.72475754,11.21288987,30.4160826,9.604622876,510.2447292
105.3629932,44.31826447,11.27959698,30.74990768,16.67836766,481.2532634
98.13201714,52.48272959,13.48858784,29.54597109,12.98165715,407.4808963
104.7211658,56.01768682,12.24541189,30.09170501,10.01280463,440.2398839
86.02061275,53.99402504,6.316249615,28.10248855,12.66179136,485.3352012
115.6969185,55.50850451,7.728326956,28.92065566,8.83764758,450.3501533
121.3481137,37.44400039,9.249483477,30.22468022,7.989141647,485.5255939
87.40269523,51.63607537,13.93695327,31.5671751,10.41798276,457.47238
110.9211759,66.21475577,9.77799841,28.79254542,9.850289961,566.2740763
56.97226466,50.69513223,11.2074523,29.83926035,12.47663788,517.2095351
99.74818493,43.25845982,7.394266332,29.91516421,10.64730659,392.9828003
77.70113194,52.34083951,11.95036482,28.27738857,9.699076644,554.6806083
121.0578437,44.70392132,11.29014313,30.88882797,8.873712009,499.484784
85.39787593,56.00780304,10.85894648,31.63965616,10.44037476,493.0483392
95.45734228,54.73999163,10.04882969,30.0945941,4.576103962,440.7069794
125.708383,47.68886956,10.41902197,28.2193282,8.248403772,409.6146512
120.3889258,67.54899503,9.317362312,28.39674778,10.16039979,488.5298983
61.87906988,47.37484931,11.30488778,30.3762546,5.680869675,529.8318977
100.0611914,63.52811938,10.52560817,30.312795,7.252851115,504.9360406
83.48228631,42.46826977,7.700440368,30.39230887,8.192837278,473.330932
63.04307226,53.73517817,8.038456323,30.0383846,14.49846043,499.939488
78.00634515,49.32631883,9.725503373,30.85429959,11.96089565,471.4974948
89.86456768,60.72911672,11.37405535,29.94356391,11.76181559,564.4244563
135.7845601,62.82725737,10.27513959,29.57343642,9.972162462,471.9050483
58.05453866,51.80274235,9.300024305,31.07410283,9.058211541,433.287718
32.84276944,38.35014057,10.45722199,30.61919331,8.161611973,485.6444777
104.4321226,55.40704002,8.482598612,29.03210507,13.79683803,500.0786447
111.8830407,62.40935209,10.07784167,30.91986524,2.639774197,537.1210224
71.87016135,49.92366317,9.834523742,30.51630959,10.77451354,601.1475218
91.57347584,61.63626604,9.689334157,29.22843993,8.741608569,553.0937651
67.78075432,37.92933694,7.240750511,28.83012884,16.13586593,484.8625522
105.9571587,40.33270438,12.02345872,30.82823869,6.262406105,470.3481858
76.97123964,44.84865704,7.888797887,31.67985124,12.46336449,461.3584311
73.69481603,63.2535592,9.737290622,29.76990159,13.58402029,407.8083556
103.2179858,67.06390116,12.59691807,28.65433597,12.73922888,434.8696744
104.1579487,58.59813031,12.19774498,27.76698814,6.042453237,436.3031608
164.05287,80.37842619,12.93504534,30.0704356,10.24926115,499.0858288
65.28017859,62.03402057,11.19573443,30.77981209,10.70831717,514.6010959
53.79557862,34.27018002,10.41260733,31.37522535,10.5995959,444.6536357
73.96511775,45.39115945,7.253367717,29.01404618,10.48810965,488.8562804
52.55012992,52.74041277,11.46191789,31.69738274,8.127802337,479.4809678
86.34691836,52.65702825,6.658275307,29.28360418,5.573268923,506.3006257
77.50346568,37.32097758,8.967904964,30.08956417,7.653962389,478.7747595
105.3776686,44.83494886,11.94311378,30.05545428,7.302404138,505.304903
101.2093886,40.16373329,8.019256528,32.04571875,8.239758892,488.4326205
87.85987044,57.0027267,9.569372039,30.52191066,7.669479333,431.7765881
124.2210776,51.19816813,8.557344473,29.8603837,16.64123144,500.2785471
96.75199822,42.29530334,9.193821286,29.61827513,14.56283902,553.8696278
125.6129804,59.14623256,7.878063769,30.10883949,9.700674569,472.6872749
115.5063414,58.6776335,10.5424886,30.19247792,9.115026474,454.2915164
89.23215412,54.6001556,11.53756118,29.74846662,6.179298261,521.8680867
121.1339714,71.09810498,10.24621752,31.36578938,7.85389413,521.071723
100.3175729,51.62788145,12.73667881,30.0452644,4.557424259,546.4986621
94.97941304,54.40920146,10.17945084,28.48539155,7.828685767,468.0045748
96.25243942,71.41626536,10.62468167,29.45943686,10.98861203,454.7320261
44.96009943,43.7480947,12.85536385,28.50350293,4.367774959,431.9323176
53.05938826,57.26946359,9.113037151,29.55591887,15.50163654,515.7986671
72.3792405,35.58354753,9.464405246,27.66833518,11.27075733,517.9674462
119.7109452,67.44628662,9.517494962,30.56600814,9.101642065,523.8708909
91.35354555,32.2597691,9.794252103,29.46867904,12.24691124,480.9200576
77.54830628,38.78901403,12.70540676,29.15608757,12.14598868,491.1048176
40.67417312,40.95676755,12.73876726,30.35647289,7.187790156,563.488573
112.7865938,78.29748033,7.835412467,32.42456061,18.71014527,537.4189343
87.42400239,65.82285841,6.793301659,29.72268065,12.83831244,487.552478
60.18883469,43.54750365,8.603040728,30.30201156,8.900184333,543.4332782
125.4091582,56.28079633,10.4935437,29.83790882,8.358137792,560.089375
79.81479231,56.23817995,7.835817672,30.60721995,12.15811915,516.0226097
98.2723943,59.42591275,8.156442402,28.7264974,10.73762817,511.473873
106.7032132,40.35476719,8.87165486,30.23621316,11.39680172,508.6734547
100.2367047,46.04441039,9.268847555,30.32890212,11.58877054,520.2895018
87.41087016,52.83575775,9.461587148,30.54786751,13.96627786,583.4862093
74.13087837,50.86772618,11.59531741,30.54532219,9.817016858,422.8699548
108.608936,60.70984874,10.95107836,29.73907477,9.627974396,595.1321857
101.2198452,48.1580373,10.89759655,28.50400425,9.681268835,542.1846357
115.5666209,42.79166381,13.33661457,30.23786857,10.55551239,513.2041121
96.6226704,45.3061715,9.363618382,28.45145126,9.022339349,549.0934201
66.55096917,54.35317918,8.506354762,29.36062985,4.329633994,479.6329544
85.61309601,44.56444484,6.545046653,30.95534648,11.0737887,553.2880671
142.1207068,77.59669276,11.71921506,29.74792149,15.10459393,517.6571938
96.08049676,64.19104697,7.371203286,30.5013934,12.26450282,515.3190781
121.9480545,45.88293853,14.62245882,30.29743181,12.07924491,487.0202293
93.67545577,40.27148517,8.534961484,29.61035105,12.90385635,490.6307623
91.94191809,62.66330361,11.14689337,30.37362543,6.128970782,469.9308819
126.9754263,56.88045036,8.865358515,29.90091236,10.75572106,483.7722395
110.6589198,60.26894656,10.40507974,29.56213642,10.09452125,517.6455356
88.11156741,44.56182301,13.26356047,28.33369714,6.42961351,487.2727714
132.7948686,48.57292938,11.43050961,29.1403416,6.492636907,521.6560973
101.7231799,60.30036321,8.455285378,29.2956548,11.51538592,515.4831811
93.32131646,58.98568994,7.721177115,29.59413919,2.703965728,513.5092547
102.5292635,66.00220514,11.30120747,29.69515516,8.791695124,543.0684329
57.01899614,38.26603011,8.664348478,31.02069856,4.795843573,471.3921808
111.3894262,69.64929212,9.014588014,30.6128027,10.66530381,518.3483519
88.04315696,51.0568848,10.78241059,30.18347995,8.654083914,496.1904303
98.3968031,51.53274771,10.24336647,31.55952093,7.580642298,478.0179583
102.5465967,56.19963131,7.730724551,31.04819208,15.75679666,511.0234992
78.06809319,36.19849293,4.971288471,28.74786788,9.812604494,524.3757328
114.8697592,45.67709997,9.130056441,29.73967719,8.10629675,494.9753608
70.54167347,37.14425822,7.283853936,29.63592828,5.01721602,499.9573902
113.6003349,73.51617,8.910392177,30.18925766,8.940936312,491.558105
85.38034981,46.20411054,10.15103002,28.61260437,13.92335136,549.2051181
105.0084449,71.00791819,7.61849548,30.91185326,11.1306638,488.4854712
107.5436344,58.26314494,8.680091575,28.97819439,18.61321073,501.8833313
111.0916321,47.40757477,6.187681321,28.99904353,16.12154032,467.9292543
108.0506179,39.85844589,9.921574748,28.72548077,8.938407545,487.2589889
90.63317375,33.46108506,11.35627627,29.96861197,4.612241679,460.6137353
108.5123701,44.1658235,15.8581881,30.0516747,11.81429973,483.7630316
53.07015049,49.05813493,12.45425101,30.02048868,11.50687899,564.3040557
76.72431128,50.87531314,8.169074741,29.57456101,6.873733672,473.3936627
110.8017745,52.23504256,11.01031229,30.46317673,13.08325809,478.2697506
136.2966738,52.81091076,8.977144161,28.64650761,9.019989137,500.2940403
127.328578,60.42560131,10.04872205,31.14297032,10.52167323,507.2814689
74.99204975,50.96797623,8.828657769,30.5099017,14.6174794,536.7655487
119.0835208,58.98330637,10.91115546,31.4063852,5.852572913,486.0649592
95.01857162,61.96078056,7.822583909,30.20904917,9.091080147,495.8819232
114.8183135,38.80107681,12.9527917,31.92347329,15.12110899,512.1548539
80.15442169,50.12071725,8.637569689,31.07691522,12.80340588,457.331337
51.61492236,31.20549638,12.59860582,30.17375506,10.97671462,462.9309304
98.03084729,53.21719313,10.91929627,31.37382348,7.162368782,494.4509826
61.23910848,52.04507212,11.99026434,29.21338051,5.260300044,538.0384599
140.7606138,62.49220954,8.641296618,29.11517206,7.130763265,463.4717302
122.2803573,51.97051769,9.061761093,30.49533167,13.91822383,512.7734732
124.6478916,58.73749799,10.74893015,29.96234631,11.00599039,542.213805
143.8123075,66.58458454,8.893170144,27.60865262,9.320938647,446.3276155
55.42510726,52.43614196,10.79829946,29.92628299,2.666092909,468.3029477
132.4635818,65.65451648,6.76384622,30.17458339,9.695660017,534.7239538
88.98450335,58.52802178,9.867931144,30.3521058,9.381602925,483.0231611
87.51514292,40.83101553,8.135804088,30.77629407,15.81352038,463.3620535
110.4929265,56.20949369,11.14172916,30.80134822,13.65490054,489.6796037
104.4291301,58.16658199,7.275736261,27.46331951,17.47321938,527.2441614
80.50989935,55.01884179,7.974071228,30.92422835,8.263877189,503.218711
100.3523716,66.86726206,9.072853866,29.12728523,10.10786107,506.8052521
119.7068033,54.7456407,8.534039404,30.24063509,5.504139507,389.8574972
121.9450687,71.60874114,11.00892906,31.10595036,11.39477109,513.6215792
51.42567221,34.45089684,11.22973955,29.29200345,12.10281872,546.2502048
78.61072174,71.18777716,11.36833752,30.84960715,9.24472627,496.1834925
101.8178297,20.79300031,10.50155199,29.43900942,14.63407579,501.6304916
78.24293781,43.1646255,9.517163522,30.03125308,9.454988357,535.0591904
118.4601407,61.68582651,13.35216661,30.11671118,12.05918898,476.4533263
84.72616633,49.11735901,11.53963382,30.38311071,7.053529584,464.5685933
54.38125019,46.49812008,10.16002729,29.04106833,7.289229514,506.2994611
104.2977314,47.92495067,10.29946475,30.98013357,10.11816253,478.9840425
109.8169927,69.72736006,8.650392627,29.09699643,11.58326687,493.1555491
89.11950552,62.78093095,9.615451686,30.15964584,8.391532987,522.6074583
105.1112272,51.40708608,10.81701408,28.9715851,14.3536462,478.3454571
97.90611821,57.90270492,9.824447126,30.21231479,13.05789469,531.7671066
76.97207338,37.123507,11.67194184,30.46906149,7.773762955,485.6749156
75.20524064,47.3643263,6.425705581,30.63576812,4.477002309,512.3898805
91.80635821,48.58396584,9.876725969,29.02041838,8.83783922,469.1587992
97.59065684,42.03861662,10.27437444,28.60697987,5.275144308,521.5799104
91.92758399,63.45893741,9.568722783,29.91149368,11.39321708,553.1466112
69.01835236,52.62593688,11.30924826,30.87757098,9.769466359,444.5680828
104.6499472,53.02101928,9.838683099,29.36913976,12.09457518,520.1910877
80.36052046,58.99848348,11.61846951,29.18907353,13.3623073,524.1766026
64.66884728,34.82761096,8.065947925,28.3584212,12.11716293,472.6097925
136.7591426,69.54268137,7.636134361,30.11310903,8.569699689,430.5263605
96.46939855,34.59840007,7.819436769,29.04632379,10.26881972,508.5819202
108.2788635,55.40047487,10.33997982,29.70802502,9.95927723,488.9137702
71.25707546,37.74616199,10.86003333,29.35910078,6.439469246,579.9739757
112.1310264,40.85291746,9.358816261,31.01380687,9.413063396,539.7580322
106.9086637,56.88725082,12.14154387,30.95939572,9.997983434,486.6365196
93.48503408,57.69285203,12.002742,28.50872825,13.32558336,488.7880155
82.16144545,57.35858415,10.92262419,29.92702606,10.19839689,481.3256665
109.4515501,61.27394156,11.93299141,30.43137265,8.260077646,446.0382984
108.1979972,72.47951143,12.5084717,30.0342414,9.053888407,577.7246211
111.8014126,49.54545777,10.7487017,30.23610503,11.31774086,582.5366762
85.85274573,67.32685356,8.794713321,31.19593969,14.49526718,544.8954651
82.47899544,44.37652563,9.900009843,30.17698084,15.65338196,493.3356434
94.29016404,50.62182834,11.43486527,30.98015466,10.15131444,519.9555668
38.73853063,64.84581136,9.544586148,31.17474562,11.85575309,503.5751619
94.0730564,49.96464396,5.745518091,30.52139655,12.06718702,523.2888601
90.84450567,54.12272406,9.843385881,30.30941302,15.59350822,441.0020933
92.54523196,40.41231067,14.47791807,31.32265846,6.20372531,532.9796799
103.0272246,38.56447077,10.36474589,29.20551767,8.346709063,467.5712892
59.70784527,34.20646531,5.652651541,30.25626544,8.363712587,525.3690071
64.50740123,48.66209952,10.45883439,31.10738715,9.946590859,494.3039353
34.76819291,39.15492549,8.84198515,30.41381598,6.751459006,537.5449707
77.47900696,35.2413516,7.639287131,31.64586536,6.08464848,480.3249169
79.7461795,56.91139833,7.298924216,27.70797427,10.23003041,495.8762004
98.45950218,57.33714906,12.22069973,31.44254576,10.72893019,550.2772898
87.50765098,50.34508184,12.8370777,29.86647928,7.836665519,531.5349058
65.22052346,38.95686912,13.70040041,30.45271996,9.725340827,588.0168838
75.85094966,47.72079068,10.92276068,29.90825642,8.275267712,534.2713409
93.6934135,77.56977628,10.58015433,30.45015878,8.460890927,418.1266435
115.4256969,52.34210204,11.77240448,31.83517431,10.90283827,447.0976413
91.85740319,53.40899627,10.92837694,28.89760329,15.73544865,456.4626243
76.88918846,50.35799699,6.63483841,29.19390939,3.609791396,490.4292907
51.80126433,53.00987253,9.294225305,29.61984704,5.743754003,468.9441364
133.4685257,41.46956055,7.947620858,29.06866957,15.6839068,514.6898319
100.0229483,46.20158731,7.562183927,28.63541072,11.53100896,480.5657906
91.36043599,58.922685,8.939991904,29.43372474,12.3400099,490.9648055
60.87470414,39.6634218,11.06377228,31.20210505,6.404620765,422.3955229
68.87812411,42.68533884,10.69132091,31.36903626,9.811745741,517.9093295
154.471774,68.27901883,10.52971286,28.75001021,11.47237875,487.8980605
98.00372517,48.20760027,10.08899906,30.46428336,9.914838278,483.4264747
116.086953,44.25031101,6.811112893,29.94215157,12.3701925,564.7547709
63.39673791,51.2124454,10.5491916,28.21830808,8.577265685,410.8158229
137.4020675,59.05119631,8.947727826,31.67208018,12.11224308,530.3275774
93.65617972,50.06849977,10.70163709,30.48025917,6.160787316,472.310562
94.93805258,43.64331356,11.36203487,29.04626075,12.65027266,497.5655818
75.75090513,58.78300327,6.565069399,29.9691785,5.269265191,514.8425965
110.7434677,67.77333651,8.092402585,30.22420751,10.14140508,527.0235896
66.07650685,57.61990265,7.591768371,29.53794622,4.322463523,457.0674609
117.2642174,66.92051794,11.6248831,29.55212172,8.555292962,475.6538578
74.16785907,35.19999357,9.84982984,30.02043868,6.442800861,444.1316161
95.38738446,68.17623217,6.875792322,27.19450984,14.96489814,508.1239201
88.10116712,32.85217878,9.437388607,29.03216029,11.80166171,483.3997963
59.72919492,29.70786094,12.27793171,28.32604441,3.428227622,507.8793874
83.51923014,52.97055565,8.693117578,30.09868376,9.971750797,551.8591895
117.2775714,44.00446879,11.51163691,30.21284752,14.37166778,503.9889908
111.7760656,48.38932572,10.21636083,28.15589307,7.991997241,482.9233745
79.84688701,52.51130228,10.51602042,28.89242777,5.86201837,456.7368862
96.9138331,48.04622883,8.3677934,28.00274552,9.442093445,610.8997058
110.1384241,49.63590171,11.81726346,29.77735977,13.84957108,500.4195101
92.78839859,44.43456387,12.04811243,29.37917616,8.558534919,420.7823235
68.19366265,38.12242154,11.80295524,30.49892216,6.920791763,546.8550339
134.1733691,49.68378157,10.33668676,29.82672146,15.80955117,498.1307693
78.8987705,45.47980371,11.32104838,28.23936745,9.857259512,539.6925586
76.39522569,32.89078452,10.45477478,30.0078464,8.967041561,532.013072
74.44904885,40.74770676,10.98467073,32.9915667,13.22253576,510.2843022
76.44235042,41.40349231,11.29006751,31.13681978,8.375782057,513.3463075
47.50997609,47.55885287,9.401937428,30.04115139,8.039860553,522.5445732
107.293816,58.10298626,9.157298199,31.19886112,9.507973765,472.1438001
86.05474485,52.5729659,12.37292709,30.25255391,13.67078235,449.863977
74.60930361,35.16049531,10.2830108,29.45388061,11.54190996,486.9788939
66.11909494,49.72853486,11.88859453,29.18922054,10.98831357,408.2371893
87.76506986,57.66193869,8.581414922,30.81635273,12.04084335,541.9415276
90.48067206,41.33714256,10.99473696,30.1126693,12.84380204,500.2874627
96.5205292,57.55793725,11.02049025,30.16629948,9.126360095,464.5266055
85.53300874,44.96485656,7.391651854,30.4142785,10.07138248,450.3900511
67.72323906,66.29490898,6.444808553,30.58112941,10.33782768,487.035508
108.8113875,75.66896169,7.545165144,29.93446986,12.15680594,496.4847854
85.67480901,55.14040167,8.787153097,28.7519056,13.23983232,504.6826957
127.5985194,63.45264809,10.72096789,28.94440149,8.58573719,522.4690271
94.6820288,30.63611863,9.358410531,29.68143393,12.98156776,495.9025181
112.5824993,53.98539844,4.824327864,29.67307598,8.624647593,494.1728364
86.5962261,46.56050671,9.073590224,30.6110557,10.61002894,448.6667189
115.6500296,49.61227773,12.10232274,31.20548582,6.917662928,512.8633848
53.45075963,41.83664635,11.3287407,30.99042202,7.448349551,523.6984979
86.35089639,40.63006253,13.19496478,30.93127447,12.00006059,578.0858709
124.7952872,70.86783904,11.11625351,29.82584076,13.62253809,549.3133317
56.7252327,44.27197365,12.35232789,30.41320103,9.811448429,384.5522844
109.626674,62.31410393,10.66933124,31.00514985,12.25218114,494.5262166
83.4067826,52.13328589,6.299232791,30.77685022,8.685135889,573.1265162
84.34675764,55.88235597,9.179285499,32.6456563,13.84709179,510.053316
96.04259505,32.30503786,7.476124443,31.80021,7.89572517,503.0567592
75.01683253,31.50810042,6.656044839,29.15038126,7.420440643,516.5994131
80.99991402,57.3307246,8.846614953,29.96455701,8.097163772,505.713984
62.38127416,54.83985343,8.600370135,29.05574198,12.92359013,527.9081926
90.15901221,43.37655958,11.17189844,30.5955727,9.902828372,471.3658417
108.4775347,64.24694029,8.230848509,28.6927366,8.236126989,482.648545
108.017002,53.4976818,10.24820823,31.87619583,7.025710194,569.7503035
86.38368813,32.93084607,8.575370704,32.40001106,8.582974128,439.551777
92.53580295,57.56592194,10.6183972,29.52968611,8.059258205,565.1229832
74.13622699,53.5946925,7.239010025,30.22513299,6.51324839,489.9049037
95.49181613,55.00625565,11.63905388,29.58891176,12.67813207,543.9693596
95.06633241,35.48444553,8.322471211,29.60175142,8.298717196,501.8865458
83.01841179,49.50721609,8.044856782,29.27847595,8.829124943,451.8608969
111.8484671,59.6662522,7.830962311,28.11943996,9.020811364,494.6284885
80.91693132,40.59886765,10.21837297,31.295914,4.182537008,495.4780251
97.17247358,44.74611058,8.869180187,30.66473836,10.67786689,500.033063
89.25701719,48.37921776,7.414980631,29.89272628,11.60915924,538.9561343
91.01295141,53.40843028,11.66116759,28.65233511,12.03399554,443.3120877
133.0855514,60.36650723,8.393724778,31.9315014,13.85516085,460.0194026
65.36233149,45.08123324,12.08184264,30.27172149,6.178248916,568.2911294
97.17565397,45.55509626,8.589434353,29.69181536,13.86029442,584.9937809
112.9071149,45.4351243,7.712991297,31.58424017,11.13427115,546.0207707
86.5495141,40.78988238,11.02342525,31.75550164,13.80605789,475.5563848
104.9142353,58.61009906,10.02252038,31.82245881,9.650017023,501.7012715
82.68157912,41.98524171,7.64323445,31.92221765,11.24687123,419.5365863
54.88239982,44.52112289,7.030489982,29.93014118,6.022113681,501.6681015
102.8422849,56.50354688,12.34916235,30.8101599,11.92378652,442.181216
109.7998407,62.73735174,10.1457761,30.02890222,11.895856,399.0411536
115.1847392,56.76332481,6.056551562,28.71361216,14.78507092,453.6416184
125.9855316,65.53591808,5.827123176,30.86005932,11.33408576,447.3357855
105.8695863,53.59551944,8.816003181,29.51363429,8.651835944,496.6181307
98.72355433,54.4726514,9.987466176,29.92792459,8.696645676,481.3187562
81.00637092,34.48856808,9.856227602,30.35212522,11.79015201,500.6003576
62.10465347,63.77675859,7.556148086,28.54775088,10.08038976,546.48786
64.90932988,43.00687695,13.48690273,28.10337719,8.782179566,540.007353
67.13279711,52.57379796,8.238874458,30.9706036,6.806986091,518.4882446
36.18864635,29.49544579,12.00305205,28.08709718,8.98978359,461.4780331
61.8204651,52.39289862,8.890468648,28.46178288,13.99563919,469.9879048
89.13726341,33.56317737,10.51306572,29.30170839,13.02487973,463.7273678
69.43834853,45.42318448,10.88999811,31.44420947,19.16073983,523.8376571
103.5215036,58.30831923,11.36758677,30.72385451,13.3568766,534.5953777
72.07875183,50.27929957,11.55241983,28.9204028,12.21396874,490.2646286
95.76112701,39.98263116,11.40568671,30.03662748,14.19908392,550.7670926
103.8789241,43.77451004,13.78097305,31.17681932,8.125749346,432.316675
88.06755831,54.55025157,5.483037982,30.04720707,4.144582871,558.384456
108.7216249,48.01297983,10.01271715,30.48872329,9.798826871,465.2201859
114.415358,70.72585313,8.312858599,29.28275759,7.778434735,426.8251138
102.7928276,54.94645186,8.303053844,29.01870659,12.93879452,453.8204297
102.2900992,49.49202521,9.698404035,29.07743634,9.557869756,510.302826
101.782076,52.43926282,11.02446341,29.47993571,11.56652094,473.6472112
92.42222023,49.62060198,9.031782224,29.84418564,14.61677169,529.7337665
82.65572227,72.64724733,8.817524223,29.02800397,14.46324855,511.3518306
92.63214007,48.85535944,9.387785483,29.63515371,10.97093418,445.8997054
74.9175183,59.4103574,10.02994505,28.8734369,6.579112952,498.7442513
81.70188014,37.63124053,9.213853071,28.08211233,7.192890304,506.5333622
94.57738781,49.16652732,10.63773035,30.24205692,8.090972477,551.1333531
90.68695867,52.85247661,8.153180687,30.44268448,7.943189054,507.0272348
143.4064777,58.46630004,9.457414004,29.56669831,12.24119871,459.0771038
97.31000633,62.35191815,9.978219687,28.43924264,12.62023601,556.9485208
117.8291227,37.20821438,13.15353555,27.90616753,12.71961743,518.0194964
120.2968343,64.22146948,9.266185405,31.09121208,11.57178999,471.2302528
86.85028173,57.70912116,10.2759722,30.06691975,7.870876685,464.4126002
75.4626446,49.69769449,9.15889352,30.35051475,7.21717073,451.1885475
84.80769437,68.83103297,9.581435696,30.16022106,9.680055121,594.1412987
120.3917957,39.92937066,9.013615031,29.59199925,14.5408224,510.2390587
96.35424028,60.27009187,7.096642755,30.6015984,13.31643592,509.6460023
122.7340807,54.72951358,8.425215623,31.07547512,9.27927648,509.5398684
140.1238787,66.23982761,9.648527927,30.59459991,8.49892955,475.6318196
105.0291784,58.72770628,8.51352827,30.35501428,8.099954675,559.967877
105.1796106,46.40574119,8.236515729,30.25209543,6.716407581,463.6497301
92.21949147,52.70575179,6.465409582,31.83851256,7.820822841,504.5349121
77.30536387,49.83870826,7.56546267,29.35203914,8.017565895,524.4493608
62.53504312,56.76492814,7.85335066,30.4349529,5.254785267,527.6376756
95.87450358,59.01003229,4.398684941,29.0905106,10.42054583,491.4846464
89.00745274,43.58827587,9.393904153,30.1718199,11.13013817,553.5633081
91.01248909,63.46835409,9.024861682,30.62570048,9.965167957,547.9748346
76.67282239,58.16675547,13.401307,28.89271517,6.604968426,456.2282005
86.75422783,63.87224139,9.749916506,30.42423407,15.0173527,490.7160271
110.5289969,34.92158359,8.150571806,30.89562617,7.39777719,482.8524899
97.22726014,60.31185319,12.12147758,30.25174093,16.19790959,536.7599833
61.62939339,28.72713935,8.42411652,29.68001212,7.987960784,522.1896504
110.0538476,43.39979433,10.7831733,29.53593506,14.38105761,570.6339717
44.78619253,37.67515302,10.51732074,29.91389515,10.50579364,418.5928179
65.35505799,48.78761573,12.7064681,30.49588805,6.353944556,463.980137
112.3608047,49.98383055,12.64723499,29.49284679,16.11481131,397.0871884
23.24581332,38.36796587,8.769260783,30.46352118,5.303665556,438.0228838
74.73748435,54.43461821,12.40299589,30.07261452,8.436441917,462.2266998
104.0139642,58.08013677,7.748115346,30.02700488,13.56480437,584.2182715
112.5536046,73.09879603,9.025079076,29.56117398,14.17414057,476.8169629
96.0241391,61.88805329,11.53295521,27.93244441,9.739757165,572.6892743
70.83441891,39.27575236,11.63072245,30.11630823,5.640355361,458.6387461
88.76779793,56.73245347,9.093209634,29.95592056,6.620840598,498.4705556
103.4161799,46.71149635,9.651282216,28.18144875,11.29196608,473.9344926
119.3256811,45.02670836,8.627408089,28.94029381,12.40416223,582.5556178
78.43362059,54.21583918,10.66233876,28.44539879,10.91073279,432.9347911
107.9301394,53.43542611,11.36599141,29.84943207,9.957269869,396.0028554
