ads,satis,contact,econ1,econ2
35.47912556,7.306925913,30.0530521,9.716714277,510.6994416
52.30461233,11.02354793,29.31055638,8.605960335,509.3147661
50.50447613,9.160310614,30.12466387,3.754292054,512.2320654
52.96870479,7.278114332,27.71429688,1.837243331,526.8446941
57.86009036,9.711142066,32.44434749,6.695540635,513.7119509
34.17786858,7.849260336,31.20652149,13.32221201,498.871914
53.19215724,17.54857859,29.44624117,11.7080836,494.7785255
44.03231869,9.180514711,29.74962499,5.137278062,432.9079003
34.42764621,12.42881661,31.25298589,14.93393078,498.1821637
58.43961081,9.438591873,29.70992529,10.86378536,511.8338307
47.02792926,10.52182856,30.20216692,4.27982979,468.3578567
50.62582226,7.474163192,30.46675894,5.787441639,508.1940479
51.76634378,11.09004065,29.05707181,7.372125712,526.6988904
52.34269935,9.557619399,30.10215161,10.62559471,482.2403392
67.41109561,12.11034567,30.09000611,11.47572676,538.0408995
56.15270872,7.301963304,31.65845909,10.29002561,472.6437799
32.70066165,10.85239754,29.44582716,10.79391971,582.2177111
56.35857584,8.124712104,30.67205966,9.959208689,462.3235986
46.96286349,7.698333778,29.59985996,10.42163812,494.735158
37.84049338,10.11924979,28.7895256,16.56140302,563.7054678
42.32115851,10.95506903,29.92349653,11.6865225,384.0351083
56.28300436,12.36184417,28.30933605,10.12851675,477.686451
62.74644075,7.963004489,29.72689749,17.47059274,529.4834165
37.22030812,9.167465399,30.67110041,7.763027182,536.2797335
69.63391347,11.23931707,30.12428137,7.985984708,522.7379687
54.67847402,14.39736001,29.55554129,4.049814748,468.3752306
66.89574993,13.2630395,29.21914995,8.096018951,554.3914774
75.6209505,11.35475988,29.25947968,7.034694045,525.9748343
60.52799312,9.106065022,31.1174244,11.04540831,543.9348737
50.96435078,10.24229037,30.31437239,9.084943049,554.4758659
50.52164133,7.240031577,30.94030043,13.42929253,535.5635248
71.06039314,9.935743012,30.93873817,14.99519554,559.9925246
64.64188928,11.48938989,31.68863046,14.61080831,405.7272527
61.23044656,8.764122935,30.49430276,10.72366902,554.33612
69.49997567,5.76011983,28.91323886,14.38793346,458.6815016
66.95510512,9.625888591,30.03205026,12.48831775,497.0476842
47.03400046,8.804799933,28.25076622,9.524475106,427.2997036
57.9900572,8.046874,30.74628754,7.476814458,489.2402735
58.62329733,9.517007143,29.53770235,6.928372495,467.7381233
51.04427644,6.887419104,31.61952977,7.311120187,534.7472452
54.60469246,9.354306223,31.34989858,7.136260043,519.4228991
38.53183947,10.06361863,31.15643542,16.28921563,516.1552165
72.82102893,7.137768752,29.68799164,10.35894297,416.643873
59.19931329,11.27977697,32.58248209,10.81951028,513.0766721
58.09004889,9.823928573,30.30535772,13.27416228,545.6459885
34.4359352,6.449332593,29.32098735,10.52660992,544.9990585
50.34969686,8.513369454,31.64865156,5.533987421,468.7169935
56.4608627,7.611068121,28.63714161,10.36351492,491.7210464
38.66357006,8.660028286,30.80953811,9.634657414,559.2302212
47.77682533,11.04404165,29.58269544,11.51599778,512.5821706
50.3969194,9.689300859,28.74470061,8.44386192,522.993723
53.43636325,7.389185841,30.39812787,13.02552001,486.9593656
35.32023179,10.6121297,28.34416014,7.523273745,418.2793365
59.70838266,9.724582908,30.78294439,13.66139074,497.4444825
62.65256096,7.722952463,30.75953628,9.230561625,493.0417509
52.62002047,11.03244466,28.43032249,11.29878716,509.6562341
37.29438458,10.17256435,29.50592123,12.92731179,524.1035464
45.70773318,11.36369465,30.23408699,9.494053439,490.097999
29.40388117,10.50363236,28.20340062,11.64799937,493.5394865
64.09477816,10.45024252,31.66058315,8.448304854,492.0682272
57.94418658,11.43610424,29.49716027,10.38663186,483.3713191
48.47531406,10.37882552,31.24336301,8.853407254,480.4779977
53.35625314,13.04249136,29.82280763,12.97366901,493.9606644
50.8017547,11.78731731,28.23048641,8.765069576,444.4896276
36.3184478,8.344409986,28.66102684,9.869162293,502.2787276
56.96606861,11.93407734,29.64661606,11.03685205,438.588123
27.52001162,11.86409261,29.73862783,8.526421035,451.8675955
57.54897713,9.792514996,30.98494871,10.3290563,459.4801949
65.40467759,9.565112253,31.85612731,12.47026908,506.3491881
41.27841899,8.131159225,32.00891672,6.03139192,530.413304
59.82558532,11.20393202,29.31609324,7.885972764,503.011347
49.39293955,12.12234875,28.62132085,10.34490736,539.555877
56.7099957,9.429005784,28.57439651,9.283576511,455.4058426
38.37218702,10.75135722,29.91182605,8.532967466,474.1418827
42.09411267,9.262729216,29.34442078,12.63213679,472.8580119
48.66841174,13.23527031,30.34013308,14.35980097,516.1942371
62.49659943,9.58405049,30.56369187,12.77785254,481.9031544
39.51513171,7.795574876,30.41547593,15.21894056,490.7825674
49.8740064,10.73855689,30.04526996,12.99199278,522.2074668
51.1441468,9.693666498,28.04724158,12.2206845,478.6129168
41.88058523,11.10296728,29.30600862,10.47090636,457.6536817
62.92206984,12.85678644,28.04945448,9.36268284,466.6443744
50.706271,11.2718563,30.45367522,9.098119174,455.8915934
48.43742382,10.18371735,29.18393297,12.78897777,518.0657196
31.66692462,9.686910158,28.70749322,8.948279911,575.2915941
30.49485997,7.601809129,30.99836924,5.785153034,419.4333912
63.22458409,4.599348945,31.67873478,8.535999487,549.7285648
41.80885768,9.820136818,29.89712555,13.12088416,515.9919031
75.73973721,9.716863356,30.79176563,6.617751823,476.770154
20.41666988,6.683250591,29.65007715,7.992223223,455.6180169
56.38773383,11.07955288,28.90058781,17.24245355,470.3511259
35.11392229,7.559221337,29.97221147,9.429885026,491.6331647
45.60661381,8.176668729,31.74607585,9.382723186,481.8825026
54.12170749,11.77631649,32.33963837,9.96746963,474.1479012
37.08369664,10.57644998,28.77225069,10.20952488,487.8487044
51.32399417,8.951343034,29.1645248,12.29098273,561.5732905
63.27317934,12.93542147,29.69119917,4.350129014,443.8539166
65.74008948,10.78563599,28.2768947,12.16092579,528.9860995
49.4800811,8.154595219,31.00959781,6.240317385,488.4054151
52.48622801,9.733190804,29.56878778,8.116384565,569.0007353
58.85738398,8.941842009,29.60540013,10.02386835,461.8464486
50.85212954,8.207655032,29.51281202,8.294832876,529.2927725
51.52731618,11.53394982,30.59505658,5.288957385,424.2577028
60.2235208,8.550575707,28.89058395,7.642114273,533.8351377
50.34628517,12.12630752,29.24551931,11.11773867,487.1314585
52.47575946,9.276046823,30.98246876,6.279272057,541.2143461
35.51489228,10.03643099,30.04159462,14.79335866,486.8075527
39.21849093,8.933426441,28.5841656,9.145788541,560.8314339
34.58143568,8.219735936,28.29443285,9.160960572,553.273613
36.44784011,9.802409886,29.77504212,9.996916137,505.196006
36.81555992,7.535473273,30.17986484,7.846965453,450.0428785
49.93071081,7.674919381,31.65467435,7.313820387,527.7971591
49.95568616,10.77275599,30.586282,13.10600078,502.5472672
42.74597725,8.947985527,29.66524155,10.12149866,501.0446507
51.57579136,8.671338627,30.602619,6.222065851,532.3800542
54.06183248,10.35648505,27.90657273,8.277732088,490.9996707
37.67659221,8.832310752,28.42284235,14.5921388,497.1770154
46.44320067,9.071407671,29.86561899,8.674705489,489.9483863
54.04645295,8.214663121,30.34925693,12.70928922,444.0458975
45.50603791,11.57387176,29.96848621,12.63419221,496.8758365
23.63027739,8.725207887,30.63814248,8.858309754,421.5571842
64.17898144,14.58750744,29.75352358,4.271212272,492.5728783
46.86345111,10.06856826,29.63060002,10.17876381,469.3734986
42.56623516,10.7458268,28.14228227,1.426760737,492.4360852
68.31689367,13.24027511,30.05975575,8.532700692,435.1483239
43.42845301,10.21341859,31.99393599,9.997180802,491.3821989
58.15458649,10.73878318,29.41133382,14.58321316,442.0690746
41.66430804,11.30861244,30.51437023,12.26797826,442.3527208
42.06593705,10.70469961,29.46359869,13.07125465,520.936077
30.24932636,12.42934579,30.86924107,10.12625085,416.2804182
47.37333458,8.427709276,29.42711088,4.462448784,533.3876185
57.2747128,14.50276332,29.35164719,9.28221609,517.6366872
42.51533925,11.87082625,30.14390691,8.334573157,453.142521
40.24168656,9.429425021,30.5157572,4.926144178,502.1743562
54.03179917,11.08756823,29.5802602,11.52795708,535.5378303
60.98840632,11.84345861,30.44873503,5.947927375,502.954104
34.01166999,11.38845077,30.42080804,18.64530746,460.904707
38.2799304,8.932495777,29.86017228,8.007965202,482.2328954
41.06153661,13.68081995,28.55348005,14.31822812,489.5159687
49.73040086,11.7117162,29.82030759,12.74922226,510.8391306
51.38827614,11.32188465,30.33154573,11.40713019,509.7229382
47.48358876,13.4911462,29.88233784,7.01590737,483.3967824
57.26540468,9.709022585,29.32330876,13.37049376,488.0836214
32.32621337,9.659540747,29.10492937,8.424534779,487.8956516
35.06932789,10.47483586,29.86995246,7.909913919,568.0291805
50.85538497,12.9235504,29.39173684,11.60815665,545.0186521
41.93141974,12.88315764,29.30760821,14.90496638,506.6783391
57.49386158,10.94179855,29.89961658,8.602067343,437.0291833
56.91747881,8.571894842,30.8528279,7.043108112,501.8381769
30.0640606,11.28138723,30.54535831,13.69880422,509.0437026
67.86507897,11.04734313,32.80819674,9.90160626,486.0631809
53.09912179,8.507468012,29.90641773,16.02550622,482.7202952
43.72383272,10.58822025,31.10581163,12.80015027,499.4185133
52.83641923,12.95768639,29.38717395,8.927262742,591.2942972
37.22363982,10.55995494,30.82196835,5.780396935,541.3429184
52.23277099,11.96515288,31.01844696,11.5668759,447.0660753
26.03040896,7.804581931,29.44714705,10.06990964,579.5363598
52.86416139,10.68491509,30.98917956,8.190719765,539.2319844
42.76770994,12.15762098,30.11770971,7.484171625,468.395964
38.25916801,7.881282226,31.36540727,12.54339668,466.1458555
29.89658294,9.192933687,28.59233972,10.32982952,526.4929072
46.91683681,11.07733886,29.57124023,12.29265475,528.397425
53.97774303,10.47714837,28.93626882,10.17404841,554.144262
24.23974762,9.966408629,31.20632205,13.03400047,535.7135556
50.88851851,12.19306589,30.89235235,10.95007749,457.3290035
71.2681875,10.9513189,30.14250135,13.52086081,511.2844518
54.50813898,12.02595428,30.16916358,13.93190934,534.5583037
37.27654451,8.211131166,28.7930143,11.47611665,612.8590339
35.61580682,3.501149249,29.74395514,15.67585415,473.4802074
38.79720423,10.79101371,29.96518246,5.488855582,522.5405201
54.01545995,13.84252322,31.45156855,10.10977791,489.016098
49.8040511,12.26883655,29.14875029,13.81802097,461.4330809
57.33027549,9.787574617,31.36290053,6.305701944,445.0887445
49.48006299,10.50536128,30.15865701,11.26984727,547.4064979
52.59572702,8.15835009,29.27186327,11.32480533,518.1982242
49.06250793,12.87162899,31.24026396,10.00061398,531.9497195
36.45242628,5.61538271,28.11790939,10.29750193,528.2035005
50.28793636,9.445901634,29.80868596,10.31685669,439.6015239
69.16336501,9.307988018,28.49125289,14.422018,494.1145084
43.30663796,10.864501,29.13339517,10.90784813,527.9169172
46.69134832,9.894125784,31.17859068,11.37559316,542.3950488
61.07591522,10.19900918,30.64953377,7.182894416,512.7681063
36.14827916,9.2215806,30.05882411,10.80368389,488.8044207
53.52402525,10.01522799,30.76820197,6.972944638,556.4215854
61.17507796,7.458364777,30.24414984,8.609917852,539.1958927
60.23847099,11.40673407,32.13751649,9.166862562,432.0108869
45.92886299,9.667390845,28.56313661,9.648249403,465.5818437
71.78788037,8.990248282,28.73493554,6.444966766,450.0536748
79.75127306,7.318411567,29.95005963,7.396461537,533.3613624
46.04333759,8.059414732,30.62002088,10.73093125,480.8595522
63.45506217,11.17861089,29.8184955,9.188675341,498.9350417
55.43449316,9.570449538,30.45052557,14.36224557,489.2824449
42.20490148,8.753028931,28.58265153,11.96111261,536.3314394
45.20980791,12.45580455,30.02298005,16.05703482,427.6742548
53.08003758,14.07847348,28.56244867,8.125041583,556.3246958
38.76507523,7.674400329,28.3318951,10.53127056,492.585479
60.77405975,9.973030974,29.40112677,12.07346033,567.7332901
46.73496785,13.10067353,30.6213549,8.865843857,507.2699157
16.46393699,10.90814083,29.69442679,12.17652048,491.5477114
48.34861347,10.36342834,29.40755612,15.37554648,552.6982272
46.12142786,10.35852372,29.59110765,6.22340006,451.732051
48.48482496,11.40376245,30.66622816,8.478126592,518.7088977
30.81966426,11.20832552,29.74053571,8.021166806,513.0528208
59.41440685,7.277559174,30.51768226,15.22047502,447.9051915
52.11919898,10.4578381,30.06038651,12.82603502,558.3274941
73.58141279,8.735284936,30.66258602,11.96213715,455.1040984
50.33525661,9.944203138,29.98070431,6.91074604,550.7353226
56.62349525,9.528359384,30.91301417,7.996901279,434.2383252
54.29673856,12.51893211,29.25391627,12.55394412,447.7015426
51.46082574,8.055351846,30.83146003,10.3816574,518.3073143
57.61198386,9.132075689,29.357341,12.10276465,423.4247772
68.89304943,11.49679205,30.23828495,12.01893329,526.5783634
64.67044817,11.00381848,27.35058255,9.594297629,504.7563603
49.41580265,9.912799317,31.25253608,15.03517427,542.5843838
44.78016479,7.409170316,28.97464278,9.867336769,497.8020641
54.75571394,8.33718247,30.13186724,8.027792378,505.4355623
49.86457564,10.39456479,29.68346915,10.86581137,537.8235293
47.89268858,10.44658882,31.1764581,7.387654635,458.4736197
55.43891119,10.89916774,29.44245031,9.446140128,470.3230853
37.47271685,11.09788621,28.99865909,13.55509968,448.6132759
48.38706574,10.57306962,27.47801988,9.227807281,475.6145812
47.31489936,9.666560566,30.10216694,13.43102561,495.0826819
70.7081549,10.99824267,29.49066073,10.55280109,475.0423122
34.52732183,11.79821674,31.38921334,6.270442618,478.7290739
46.57294874,13.95481739,30.01279814,8.478571526,421.1250189
48.4678979,10.31820516,29.39051601,11.66491026,478.072728
52.11479304,5.358777539,30.54440935,10.18695433,523.4339768
64.29521166,7.649151192,30.44562805,9.083275947,451.5011313
62.0456834,9.103596197,29.55265632,9.371521609,473.553422
58.34643358,11.63368445,29.78688366,8.939121192,463.0893003
49.40563942,11.82897159,29.66168375,6.127450404,580.8691196
48.36933843,12.26031511,28.4955559,10.78877705,505.7563476
44.21329207,10.75773356,30.74293719,8.698154181,466.1373175
42.09629449,8.755084289,28.81419889,7.361519798,490.7247764
52.3467443,11.02511099,30.14698403,10.19166508,447.4183541
53.15610064,13.99506939,31.20729635,8.926755499,541.8864538
50.96258245,10.66579285,28.33975509,8.147491931,523.5818831
41.27656949,9.930470605,30.04326765,10.17666845,509.9164521
49.13003529,7.887071048,31.68553504,13.47280335,425.9544689
79.60947383,11.83129182,29.63427882,9.644435123,514.0781749
63.02434558,8.072712132,28.9787195,4.747497868,434.972483
38.09825545,12.14709435,30.94324831,9.630068151,467.6046094
55.3516414,9.011102849,31.63764649,11.96083432,529.2244041
37.47698372,11.221449,28.24330116,8.246404143,500.9437468
75.19967301,7.588387678,29.79708648,15.22460646,452.6647649
33.77437723,13.6542693,29.90310753,10.64593706,480.18612
37.71907062,11.88353785,29.30002381,5.165793169,530.0999057
53.65302251,10.49989851,29.69828154,10.08472344,607.8944364
54.14699421,9.063010855,30.77530758,10.24902155,554.2067919
56.89178492,13.45238808,29.36229433,11.08989462,546.5967405
24.01038434,10.44601271,29.61091477,11.46870993,482.1193438
33.13424313,8.645938689,28.90749292,15.07548262,487.3427529
70.41186048,11.09041993,31.02152603,8.915516712,601.3034567
79.7119929,8.392466675,28.77144869,10.77442241,516.2454007
43.57509104,11.25044227,30.14758031,6.712506852,526.9198602
58.04626917,12.60684677,30.66586295,5.536785773,506.4933196
65.76703339,7.540932385,29.64116571,9.671058446,461.9409791
41.21672538,11.2616849,29.68884774,11.55992409,551.6095714
47.88002401,10.14472278,28.63607453,6.025115326,506.2188278
40.43635121,9.725126144,30.37357319,9.582931147,422.40855
42.12332784,12.5817957,30.85754564,7.232843455,467.4871169
31.58405581,6.666675111,29.18196275,10.41240367,547.9354
39.07789168,8.446130469,29.4148733,9.037518105,483.8697981
48.75628168,8.945501263,29.46912579,10.70265191,463.8461953
45.82798174,9.479475673,30.05590864,8.891277779,483.8159333
40.1574902,9.323205844,30.77904164,1.996513078,510.9746316
42.48829175,7.067633816,29.90921582,4.958046646,466.1157105
42.2520979,7.257064275,29.84978807,8.785144866,526.9436898
52.57007674,12.01449109,29.23960192,9.080523141,527.8659849
53.27492327,8.595432262,29.21198543,12.77068548,483.0094227
32.74912145,7.2274834,29.971817,15.10831658,575.5308062
56.32608132,11.48945122,29.48020516,8.742111195,610.1155078
31.82521265,11.60791164,27.99303792,5.065880083,554.4540935
63.02508126,12.34977552,29.70417656,10.2342498,497.6750655
48.32986513,8.170324782,31.32751984,3.522349863,435.3832916
58.82071451,11.90671159,29.61212293,10.66289398,491.9357737
44.78739574,9.832520986,28.97218034,8.528899142,475.7995065
46.38188881,9.267453101,30.05041745,7.591087444,421.5865849
30.86906898,9.06213229,29.37247023,10.5858707,549.1119842
58.0161129,10.42949439,30.13765226,9.083817645,538.2116075
33.13424306,12.55030951,30.57498408,10.18923181,485.6401845
47.23610927,9.40438218,29.64230366,11.38940497,516.8500582
69.66399819,10.07033981,29.88114723,13.68706754,523.8784803
44.61184466,8.447977277,30.9082564,7.49589381,476.5920725
41.40938495,7.744477091,30.5142198,8.177288265,485.4639863
47.25847768,10.47313182,30.62266361,12.75422004,481.0695631
29.6706137,10.25492378,28.75884204,7.836302385,475.7431449
44.16178584,10.83529823,31.12156233,9.883514752,407.2832635
43.71422695,9.951415378,29.41928072,10.28897136,497.6334029
55.57143483,10.37439939,29.89607105,11.9777662,503.0912353
53.67529389,8.722283564,32.00805479,16.2059423,464.0132176
48.19740088,14.35375035,30.93606807,14.02856865,553.3723379
20.80819198,6.311494138,30.31310272,6.983766283,502.1248646
46.76967096,10.17821136,29.64382262,7.135847929,570.3165265
44.95788501,9.522472642,30.74973379,11.95420438,481.0941317
60.57843311,10.07564789,30.33245155,9.217565024,490.3583504
72.11391232,8.290510712,29.99463393,11.51802553,501.2764324
64.30156717,7.243991234,29.72583977,9.011858138,428.6133689
57.00600916,10.23383693,30.2560066,8.667445771,536.0376233
34.39784197,9.835285005,29.26815843,10.83359195,541.0285194
46.72181462,11.99405653,31.8044974,14.28235892,481.7562396
58.72475754,11.21288987,30.4160826,9.604622876,510.2447292
44.31826447,11.27959698,30.74990768,16.67836766,481.2532634
52.48272959,13.48858784,29.54597109,12.98165715,407.4808963
56.01768682,12.24541189,30.09170501,10.01280463,440.2398839
53.99402504,6.316249615,28.10248855,12.66179136,485.3352012
55.50850451,7.728326956,28.92065566,8.83764758,450.3501533
37.44400039,9.249483477,30.22468022,7.989141647,485.5255939
51.63607537,13.93695327,31.5671751,10.41798276,457.47238
66.21475577,9.77799841,28.79254542,9.850289961,566.2740763
50.69513223,11.2074523,29.83926035,12.47663788,517.2095351
43.25845982,7.394266332,29.91516421,10.64730659,392.9828003
52.34083951,11.95036482,28.27738857,9.699076644,554.6806083
44.70392132,11.29014313,30.88882797,8.873712009,499.484784
56.00780304,10.85894648,31.63965616,10.44037476,493.0483392
54.73999163,10.04882969,30.0945941,4.576103962,440.7069794
47.68886956,10.41902197,28.2193282,8.248403772,409.6146512
67.54899503,9.317362312,28.39674778,10.16039979,488.5298983
47.37484931,11.30488778,30.3762546,5.680869675,529.8318977
63.52811938,10.52560817,30.312795,7.252851115,504.9360406
42.46826977,7.700440368,30.39230887,8.192837278,473.330932
53.73517817,8.038456323,30.0383846,14.49846043,499.939488
49.32631883,9.725503373,30.85429959,11.96089565,471.4974948
60.72911672,11.37405535,29.94356391,11.76181559,564.4244563
62.82725737,10.27513959,29.57343642,9.972162462,471.9050483
51.80274235,9.300024305,31.07410283,9.058211541,433.287718
38.35014057,10.45722199,30.61919331,8.161611973,485.6444777
55.40704002,8.482598612,29.03210507,13.79683803,500.0786447
62.40935209,10.07784167,30.91986524,2.639774197,537.1210224
49.92366317,9.834523742,30.51630959,10.77451354,601.1475218
61.63626604,9.689334157,29.22843993,8.741608569,553.0937651
37.92933694,7.240750511,28.83012884,16.13586593,484.8625522
40.33270438,12.02345872,30.82823869,6.262406105,470.3481858
44.84865704,7.888797887,31.67985124,12.46336449,461.3584311
63.2535592,9.737290622,29.76990159,13.58402029,407.8083556
67.06390116,12.59691807,28.65433597,12.73922888,434.8696744
58.59813031,12.19774498,27.76698814,6.042453237,436.3031608
80.37842619,12.93504534,30.0704356,10.24926115,499.0858288
62.03402057,11.19573443,30.77981209,10.70831717,514.6010959
34.27018002,10.41260733,31.37522535,10.5995959,444.6536357
45.39115945,7.253367717,29.01404618,10.48810965,488.8562804
52.74041277,11.46191789,31.69738274,8.127802337,479.4809678
52.65702825,6.658275307,29.28360418,5.573268923,506.3006257
37.32097758,8.967904964,30.08956417,7.653962389,478.7747595
44.83494886,11.94311378,30.05545428,7.302404138,505.304903
40.16373329,8.019256528,32.04571875,8.239758892,488.4326205
57.0027267,9.569372039,30.52191066,7.669479333,431.7765881
51.19816813,8.557344473,29.8603837,16.64123144,500.2785471
42.29530334,9.193821286,29.61827513,14.56283902,553.8696278
59.14623256,7.878063769,30.10883949,9.700674569,472.6872749
58.6776335,10.5424886,30.19247792,9.115026474,454.2915164
54.6001556,11.53756118,29.74846662,6.179298261,521.8680867
71.09810498,10.24621752,31.36578938,7.85389413,521.071723
51.62788145,12.73667881,30.0452644,4.557424259,546.4986621
54.40920146,10.17945084,28.48539155,7.828685767,468.0045748
71.41626536,10.62468167,29.45943686,10.98861203,454.7320261
43.7480947,12.85536385,28.50350293,4.367774959,431.9323176
57.26946359,9.113037151,29.55591887,15.50163654,515.7986671
35.58354753,9.464405246,27.66833518,11.27075733,517.9674462
67.44628662,9.517494962,30.56600814,9.101642065,523.8708909
32.2597691,9.794252103,29.46867904,12.24691124,480.9200576
38.78901403,12.70540676,29.15608757,12.14598868,491.1048176
40.95676755,12.73876726,30.35647289,7.187790156,563.488573
78.29748033,7.835412467,32.42456061,18.71014527,537.4189343
65.82285841,6.793301659,29.72268065,12.83831244,487.552478
43.54750365,8.603040728,30.30201156,8.900184333,543.4332782
56.28079633,10.4935437,29.83790882,8.358137792,560.089375
56.23817995,7.835817672,30.60721995,12.15811915,516.0226097
59.42591275,8.156442402,28.7264974,10.73762817,511.473873
40.35476719,8.87165486,30.23621316,11.39680172,508.6734547
46.04441039,9.268847555,30.32890212,11.58877054,520.2895018
52.83575775,9.461587148,30.54786751,13.96627786,583.4862093
50.86772618,11.59531741,30.54532219,9.817016858,422.8699548
60.70984874,10.95107836,29.73907477,9.627974396,595.1321857
48.1580373,10.89759655,28.50400425,9.681268835,542.1846357
42.79166381,13.33661457,30.23786857,10.55551239,513.2041121
45.3061715,9.363618382,28.45145126,9.022339349,549.0934201
54.35317918,8.506354762,29.36062985,4.329633994,479.6329544
44.56444484,6.545046653,30.95534648,11.0737887,553.2880671
77.59669276,11.71921506,29.74792149,15.10459393,517.6571938
64.19104697,7.371203286,30.5013934,12.26450282,515.3190781
45.88293853,14.62245882,30.29743181,12.07924491,487.0202293
40.27148517,8.534961484,29.61035105,12.90385635,490.6307623
62.66330361,11.14689337,30.37362543,6.128970782,469.9308819
56.88045036,8.865358515,29.90091236,10.75572106,483.7722395
60.26894656,10.40507974,29.56213642,10.09452125,517.6455356
44.56182301,13.26356047,28.33369714,6.42961351,487.2727714
48.57292938,11.43050961,29.1403416,6.492636907,521.6560973
60.30036321,8.455285378,29.2956548,11.51538592,515.4831811
58.98568994,7.721177115,29.59413919,2.703965728,513.5092547
66.00220514,11.30120747,29.69515516,8.791695124,543.0684329
38.26603011,8.664348478,31.02069856,4.795843573,471.3921808
69.64929212,9.014588014,30.6128027,10.66530381,518.3483519
51.0568848,10.78241059,30.18347995,8.654083914,496.1904303
51.53274771,10.24336647,31.55952093,7.580642298,478.0179583
56.19963131,7.730724551,31.04819208,15.75679666,511.0234992
36.19849293,4.971288471,28.74786788,9.812604494,524.3757328
45.67709997,9.130056441,29.73967719,8.10629675,494.9753608
37.14425822,7.283853936,29.63592828,5.01721602,499.9573902
73.51617,8.910392177,30.18925766,8.940936312,491.558105
46.20411054,10.15103002,28.61260437,13.92335136,549.2051181
71.00791819,7.61849548,30.91185326,11.1306638,488.4854712
58.26314494,8.680091575,28.97819439,18.61321073,501.8833313
47.40757477,6.187681321,28.99904353,16.12154032,467.9292543
39.85844589,9.921574748,28.72548077,8.938407545,487.2589889
33.46108506,11.35627627,29.96861197,4.612241679,460.6137353
44.1658235,15.8581881,30.0516747,11.81429973,483.7630316
49.05813493,12.45425101,30.02048868,11.50687899,564.3040557
50.87531314,8.169074741,29.57456101,6.873733672,473.3936627
52.23504256,11.01031229,30.46317673,13.08325809,478.2697506
52.81091076,8.977144161,28.64650761,9.019989137,500.2940403
60.42560131,10.04872205,31.14297032,10.52167323,507.2814689
50.96797623,8.828657769,30.5099017,14.6174794,536.7655487
58.98330637,10.91115546,31.4063852,5.852572913,486.0649592
61.96078056,7.822583909,30.20904917,9.091080147,495.8819232
38.80107681,12.9527917,31.92347329,15.12110899,512.1548539
50.12071725,8.637569689,31.07691522,12.80340588,457.331337
31.20549638,12.59860582,30.17375506,10.97671462,462.9309304
53.21719313,10.91929627,31.37382348,7.162368782,494.4509826
52.04507212,11.99026434,29.21338051,5.260300044,538.0384599
62.49220954,8.641296618,29.11517206,7.130763265,463.4717302
51.97051769,9.061761093,30.49533167,13.91822383,512.7734732
58.73749799,10.74893015,29.96234631,11.00599039,542.213805
66.58458454,8.893170144,27.60865262,9.320938647,446.3276155
52.43614196,10.79829946,29.92628299,2.666092909,468.3029477
65.65451648,6.76384622,30.17458339,9.695660017,534.7239538
58.52802178,9.867931144,30.3521058,9.381602925,483.0231611
40.83101553,8.135804088,30.77629407,15.81352038,463.3620535
56.20949369,11.14172916,30.80134822,13.65490054,489.6796037
58.16658199,7.275736261,27.46331951,17.47321938,527.2441614
55.01884179,7.974071228,30.92422835,8.263877189,503.218711
66.86726206,9.072853866,29.12728523,10.10786107,506.8052521
54.7456407,8.534039404,30.24063509,5.504139507,389.8574972
71.60874114,11.00892906,31.10595036,11.39477109,513.6215792
34.45089684,11.22973955,29.29200345,12.10281872,546.2502048
71.18777716,11.36833752,30.84960715,9.24472627,496.1834925
20.79300031,10.50155199,29.43900942,14.63407579,501.6304916
43.1646255,9.517163522,30.03125308,9.454988357,535.0591904
61.68582651,13.35216661,30.11671118,12.05918898,476.4533263
49.11735901,11.53963382,30.38311071,7.053529584,464.5685933
46.49812008,10.16002729,29.04106833,7.289229514,506.2994611
47.92495067,10.29946475,30.98013357,10.11816253,478.9840425
69.72736006,8.650392627,29.09699643,11.58326687,493.1555491
62.78093095,9.615451686,30.15964584,8.391532987,522.6074583
51.40708608,10.81701408,28.9715851,14.3536462,478.3454571
57.90270492,9.824447126,30.21231479,13.05789469,531.7671066
37.123507,11.67194184,30.46906149,7.773762955,485.6749156
47.3643263,6.425705581,30.63576812,4.477002309,512.3898805
48.58396584,9.876725969,29.02041838,8.83783922,469.1587992
42.03861662,10.27437444,28.60697987,5.275144308,521.5799104
63.45893741,9.568722783,29.91149368,11.39321708,553.1466112
52.62593688,11.30924826,30.87757098,9.769466359,444.5680828
53.02101928,9.838683099,29.36913976,12.09457518,520.1910877
58.99848348,11.61846951,29.18907353,13.3623073,524.1766026
34.82761096,8.065947925,28.3584212,12.11716293,472.6097925
69.54268137,7.636134361,30.11310903,8.569699689,430.5263605
34.59840007,7.819436769,29.04632379,10.26881972,508.5819202
55.40047487,10.33997982,29.70802502,9.95927723,488.9137702
37.74616199,10.86003333,29.35910078,6.439469246,579.9739757
40.85291746,9.358816261,31.01380687,9.413063396,539.7580322
56.88725082,12.14154387,30.95939572,9.997983434,486.6365196
57.69285203,12.002742,28.50872825,13.32558336,488.7880155
57.35858415,10.92262419,29.92702606,10.19839689,481.3256665
61.27394156,11.93299141,30.43137265,8.260077646,446.0382984
72.47951143,12.5084717,30.0342414,9.053888407,577.7246211
49.54545777,10.7487017,30.23610503,11.31774086,582.5366762
67.32685356,8.794713321,31.19593969,14.49526718,544.8954651
44.37652563,9.900009843,30.17698084,15.65338196,493.3356434
